video_url,author,comment,likes,time
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@thekidthatshoots,Yikes,0,6 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@donsantocruz,So disappointed. I was planning on finally buying the neo this weekend until my brother informed me it went up in price. I can afford the price increase but it just sucks that it went up. Now I’m skipping on it smh,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@nullnull9256,Price HIKE without AI,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@raythong3259,"honestly i was already thinking to go mac because it was so competitive with windows prior to price height and now the price height is just disgustingly bad, it would be so great if they kept the price and try draw in more windows people",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@videobiker9131,"Thank the AI world for giving me another reason to hate AI.   Along with the problems of its being opened sourced, and therefore easy to hack and also being just plain unnecessary now we can add these unbelievably ridiculous chip shortages. Here’s what I have to say about AI.
👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 50",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@jtg2525,Using AI is free but….its really not,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Jakobrmiller,@mkbhd who is the artist for the wallpaper on the macbook pro at 0:15?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@JCat78,You should see how much these all costs in CANADIAN DOLLAR :(,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@loloololoolol,AI is so lovely!,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@zanycatswelove,No matter. Apple products are well worth the price.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@lakes26mi,Just got my Mac in time!,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@MKII22,Dodged that bullet buying earlier this year,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@EmmaKAlexandra,H,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@TheMangoHuman,thanks to clown you guys have choosen not AI,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Kraggle321,Apple literally doesn’t need to hike there prices they charge like $500 for 16 gb of ram already…,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@pshyeah1128,Temporary 😂🤣🤣🤣,1,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@vmvarella,Literally bought my Macbook Air for 1199 with student discount one week ago. Its 1499 now lmao,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@melonpan8892,Thank god i bought my macbook 5 days before this,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@spacemole,Everyone would trade back ai for cheaper devices,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@cherray50,Thanks Trump & capitalists!,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@MrMadvillan,F - sam altman and dario amodei. If LLMs weren’t hyped to oblivion we wouldn’t have this problem. these people should be in jail,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Ajay-nq2nl,I am from india. Indian price hike is very very high compared to american price. Planning to travel to dubai to buy iphone 18 pro,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@octaviarolle9820,I just replaced my iPad Pro and MacBook Air last month 😂,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@kayotic321,Micron said they will probably have shortages we'll into 2027. Can't see these prices coming down at all,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@VideoRandomChannel,Wallets CLOSED,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@glendavis3183,As if Apples profit margin on ram wasn’t already high. Their ram upgrade prices have always been a bit much.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@AveryLittleNote,Prices don’t go down. Unless there’s competition.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@CartyCreative,"Some companies are definitely just using it as an excuse to raise prices. And once everyone raises them, it becomes the new normal, why would they lower them later.
Apple is sitting on a pile of cash. They could probably absorb this if they wanted to.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Philippe.C.A-R,"Trade restrictions and policies under the Trump administration are contributing to supply chain pressures, as the administration is responsible for blocking the importation of these memory chips. American companies have historically utilized these suppliers without issue, and no other countries have imposed similar blockages.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@romeyrome3275,😭 man listen let me hit the open market because I wanted to upgrade my M1 MacBook Air but shiddddddd im not spending car money or rent money like that,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Jim00722,"For a company with already overpriced products, this will be the reason why I will stop buying. This price increase is too much.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@15Kilo,It’s probably another probe to see what the customers are willing to pay and the woods they pay those prices they’ll increase them again,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@thomaslego6478,A 16?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@CaptFitzbattleaxe,I hate AI so much,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@HaVoCX64,"MacMini m4 was around 700 euros, now it's 950 wtf",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@alirazi9198,Im so happy i bought my macbook when i did,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@MrX8503,Don’t buy. Boycott,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@lifelesson3986,Yeah it’s temporary until people get used to it.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@natbarmore,"Dangit! I need new everything [laptop and ipad], but have had other budget priorities. Wish I could’ve bought already.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@steviefranchize21,"Yeah forget all that, people need to stop buying their stuff until the prices go back down. They are already making up to 500 percent profit on some of their products",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@RichardCabeza-lb7rx,"This was apple's own making, they had a chance to negotiate fairly years ago with memory makers but they had the upper hand back then and acted selfishly 😂",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Lionel-Mi,China! China! China..!,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@PaulDeLeo,"great, the resale value of my new MBP just increased 😊",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@CEO_Sada,When has price increases ever been temporary?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@2crüdeband,Solution: stop building so many data centers. They’re sucking up all our resources and nobody wants to live in a world that’s controlled entirely by computers and AI.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@MauriceBurke,"I think that the way we're going, the world of tomorrow will be basically like Chromebooks with no processing power, and all processing will be done by AI models",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Arriex16,I won’t be upgrading none of my Apple products expect for my phone .,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@lopjj14_yeah,And now your security chip will be provided by Israeli company! Isn't that the country who likes to spy on everyone?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@ManCalledMif,They can ask whatever price they want,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@edpark54,No such thing as a temporary price increase,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Soroush-fb7dg,It's just the new normal people. Get used to it.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@emme4124,😔,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@7lKambooo,Great we already had to take out a loan just to get a storage upgrade,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@talakael5601,The price increase will stay and increase further since AI is consuming all memory available on the market and this trend will continue,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@TobyMcGuire-m9g,What if we simply stopped buying their products for 1-2 years? It would be interesting to see what percentage of their sales comes from individual consumers versus businesses and government agencies. What do you think the percentage breakdown might be?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@mefilmmaking,"This company proven time after time after Jobs that they really don’t care about their customers. Instead of responding with holding your leverage & money, most consumers keep buying, in a zombie-like manner.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@AR_breaking,IMO no company who has the resources and the money should be increasing prices.,1,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Nunya8650,"Boy, did I get lucky.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@dallastunestropic,There is no such thing as a temporary price increase,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@jacobdileo5533,"Ah, yes, the Apple H goes from $299 to $349",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@gregjones2472,"Damn, how much u paid to say ""temporary price increase""",1,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Iankandyman,Yeah I'm not buying anything anymore. *😉,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@darkymoonlight1570,bullshit pricy products,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@hansob_yt,"meanwhile in Iran after the war for everything and I literally mean every single thing, the price went up 50 to 60 percent. Even on apple products and generally technology stuff.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Jasim-dev,هي ناقصة 👀 هي بالعراق الاسعار گابة,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@NithinJune,he’s wearing a whoop?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@kolaarizz,"Yeah, I may not be upgrading my 16 pro this year",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@feelgoodink5005,Memory isn’t having a shortage bro big tech just wants more money.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@TomHendrick05,Bomboclaat,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Dawar55,No need to schill for them,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@AngryCup1,"So, AI isn't free. Who would've guessed.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Pensandoci9,US prices now are getting close to EU prices before the increase 😂 given they’re 30% more expensive on average + the usd is a weaker currency. Most expensive setup in eu now is like a $14k machine so wild,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@kevincheung28,Corporations adjust price upward but never backward. This new price will stay.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@agentmulder7608,There goes the whole appeal of the Neo,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Dbdb00-i7q,Your government decided to spent their last money on bombing the 10th country this year.. maybe blame them instead?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@UMADl3RO5,“Thank AI for that” is such a cop out. AI doesnt run itself. Eat the rich,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@vijay0,All these price increase delta goes to memory companies or not?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@unstoppabletruthteller,NO ONE is actually buying a NEO for that price. It’s a 250-300 dollar laptop.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@unstoppabletruthteller,Fake industry wide artificial excuse to raise prices keep happening across the economy. Stop falling for fake limitations. It’s political people trying to control outcomes!!!! It’s all a big con.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@burzum8312,$200 for additional 8GB RAM is just insane and it’s not even DDR6,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@zakk-kaye,STOP USING AI Y'ALL,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@LAWLESSKING,lol and here for a second I thought they were using their immense wealth to do something good for the plebs with the MacBook neo….,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@hellogoodbye.,How can they raise the Vision Pro!?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@RobertKirkpatrick84,"Easy to find a refurbished m1 MacBook pro for 550-650.  It is more or less better than a neo in every way, and you can usually find one with a 1 year warranty too.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@rhystudordavies,"Buy used and develop a little patience when new releases drop, problem solved",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@brianbuddy2ACP,"Now I suspect that iPhones will go up in price in September. My prediction, the iPhone 17 will remain the same, while the iPhone 18 Pro goes up to $1300 for 256 GB, while its pro max counterpart will go to $1500 for 256 GB, and the regular iPhone 18 will be $1k (yea, I’m 100% percent aware of the rumors that the regular iPhone 18 won’t come until march 2027, but I’m skeptical about that TBH. It would make no sense given history, but I digress.), and the second gen iPhone Air will go up to $1100",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@mannyguapo7860,Baggage fee’s all over again.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@freddyfingers3,Time to streamline,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@IbrohimIsoqov-n7j,Jeans look nice)),0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@KaranBhatt-fu2gp,"Just bought Ipad last month with 50$ discounts. Was sad I went ahead with just 50$ discounts but happy that I saved this much.

And dollar are Canadian",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@alljosiah,Thank God I bought my 15 inch MacBook Air M5 before all this price hikes,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@MarioP495,That iPad air is tough to swallow,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@hnovadotnet,Definitely will hurt Apple and peoples upgrade cycle.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@G07R007,thank you AI! dont forget im an ally,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@iMartianx,Prices aren’t going down and AI isn’t going any where so the world better get use to it lol,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@nosenseofhumor1,Micron locked in high memory prices for 5 years. Hopefully the new Chinese memory fabs save us from our idiot selves.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@travis_approved,Fuck AI,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@benjaminarthur1378,Why?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Sommere92,"Trust me, the prices will never drop again.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@AustinFerguson,"Shareholder value futures increased. 

No price decreases ever. 🎉",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Tronblue007,Time will tell.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@boltbeast5793,I have bought m4 air for 899$ and seeing air price of M5 rise to 1299$ I am feeling happy 😁,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@hugh_jerrah,"Classic ratchet economy, it only clicks one way.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@KennethBoatswain,Just another way to grab your lunch,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@barbas_2322,So that's mean it's not recession yet or al ready passed. Good notices,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@chase.parsley,Bought the IPad Air M4 for $515 yesterday. It’s $749 now so thank god I did😅,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@beanieweeneee,How do you just casually increase the price on products that are already out? Insane,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Buya-d1m,huh,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Buya-d1m,huh,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@polkka26,"the prices are never going down even if ram production stabilizes for demand. People already showed they are willing to pay the shortage prices, no point in going back to old prices. We lived in a gold era and that is never going back, best scenario is that the prices stay like that long term so they don’t rise up with future inflation for a couple of years",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Morden97,AI sucks,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@russellemery2707,H,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@w_in_the_chatt,better we call hyperinflation,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@chingompiew1,Keeping an eye on it means when you finally blink it'll be too late.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@jronmantech,Look at the Mac mini again it got a storage downgrade. You can now get 256GB of storage on the mini again……..,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@MagicWolfGr,Time to start moving back to Windows or even Linux,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@SerendipitousProducts,Why is Apple not making their own memory?  At this point they should be doing their own thing.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@noemi9798,Does anyone know when they’re supposed to increase the iPhone prices?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@planetdee3587,I wanted a M4 Air (base) but could not get it and my cousin said dont worry it wont go up in price.  Not only did it go up in price but it then was replaced.  😢,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@BlackGold3000,"Apple has billions on the bank, im not lying, 68,5 billion in cash. They couldve taken the hit. Im telling you apple will fall, this is just arrogance.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@lilbrownSambo,"Didn’t Micron just sign a deal to maintain the current high memory prices for the next five years, despite any shortages?",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@StevenWalker-n3q,Even for $599 that was a bunch of bullshit back from 2006. Who in their right mind is going to buy it now?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@billymania11,We saw what businesses did after Covid. They kept prices high and never lowered them. Us consumers noticed that.,111,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@noise.s,They may have reasons but they are never temporary,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@piggymia54,"I knew price hikes were coming, but I'm so upset that they announced them right as they should have been announcing back to school sales. Maybe im foolish but i thought they'd start BTS first and have been waiting to buy the new laptop+ipad i need for school",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@marcos38801,They didn’t increase phone prices to save face. But I’m certain they mapped it out and spread the cost of phone price increases to the other devices. That’s crazy to see 15% price increase for literally no added value lol.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@johnstarfire,say if til now we had more pro than cons for Ai,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@LjDeVv,"GTFO, that's insane. They are already making  SO much money. Apple died with Steve anyway.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@xpnut,This prices will never go back to normal they will only increase,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Yidana,Yet we still shopped and that’s why it worked,2,2 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@JustAnIdiot6969,do you know how much ram costs?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@universecreator1,All just a way of them increasing prices for profit. Ridiculous.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@lapiswolf2780,I see no difference. They were already hiked.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@gobogeek,Apple made 119 billion last year in profits.  This is nothing more than corporate greed.  I am glad I left Apple.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Mainyehc,"This, if anything, makes me want to boycott the living sh*t out of LLMs and anything AI-generated even more.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@JimmyRobinsonNZ,"Considering companies like TSMC are saying they basically have at least 3x demand for what they can supply for the next 2+ years, I can't see this improving anytime soon, if ever..",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@SLYCENDYCEmakesaMOVIE,Thank goodness I bought my MacBook Pro Max Chip last week!,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@AintImpressed,I wouldn't mind if AI was just made illegal entirely.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@dddwoni,"Just don’t buy any of them, it’s that simple, if you need a device find a used one… You know no one forces you to buy them and if you don’t buy them they will think twice about raising costs like that.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@xeonplaylist,"Apple's temporary price increase 

Before they increase again",2,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@theeyx,Is there any information on if and / or when this will hit Germany as well?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@Bitcoin_King-kn8tr,What does this do for the second hand market? Will prices adjust upwards?,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@OrangeCAT-o5i,f*ck ai . but i need chatgpt for my work 😭,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@mrrizov93,Why increase temporary for year two when people will be already ok with the new prices :),0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@realmellowfellow,Time for a cyberdeck.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@k17741,We aren’t angry enough about what’s going on. Not just Apple. Big Tech.,0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@bobbyjkeel,"But I suppose my question is, if the price of ram or memory is so high now, why did the trade in values not go back up.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@bobbyjkeel,"Yeh, I was about to upgrade my Mac, then the trade in was decreased. So I was like well I guess in keeping that now. Then I was gonna upgrade and saw that the price was increased, so I was like ok, maybe I’ll try a different company.",0,7 hari yang lalu
https://youtube.com/shorts/oYAnEH0JoqI?si=6ahP2uQo3P6J87nK,@smog118,Gotta' love something designed to theoretically make your life better actually make your life measurably worse.,0,7 hari yang lalu
